id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
27-198--_15806,"Hand Sanitizer 500ml Fast Disinfectant Zepto Brand","Hand Sanitizer 500ml Fast Disinfectant Zepto Brand 
 
Hand Sanitizer 500ml Zepto is the greatest Hand Sanitizer in Bangladesh. 
 
Try it now and keep viruses miles away. 
 
Works instantly, no harmful substances, keeps your hand smooth and soft after use. 
 
Guaranteed satisfaction. 
Technique: 
Hand Sanitizer 500ml Fast Disinfectant Zepto Brand 
 
Four steps: 
 
  Make sure all organic matter is removed from hands. 
All visible organic matter (for example: dirt) must be removed from hands prior to applying Zepto hand sanitizer. 
  Apply a dime sized amount of Zepto hand sanitizer to the palm of one hand. 
  Rub hands together covering all surfaces of hands and fingers. 
  Rub until Zepto hand sanitizer is absorbed. 
 
How it works: 
 
  Zepto hand sanitizer provides several advantages over hand washing with soap and water. However, they are not effective if organic matter (dirt, food, or other material) is visible on hands. 
  Benefits of Hand sanitizer: 
 
  require less time than hand washing 
  act quickly to kill microorganisms on hands 
  are more accessible than sinks 
  reduce bacterial counts on hands 
  does not promote antimicrobial resistance 
  Is less irritating to skin than soap and water 
  Can even improve condition of skin 
 
 
 
Want to learn more about Zepto please visit: 
 
Recommended for office and household use. Keep one accessible to keep your hands sanitized. 
 
http://www.zeptoclean.com/ 
 
Make sure to wash your hands as well. 
 
This is not an alternative to washing your hands regularly. 
 
Use Zepto's Supreme hand wash and stay protected from germs and viruses at all times.",https://fixit.com.bd/wp-content/uploads/2020/03/hand_sanitizer_photo-02.jpg,https://fixit.com.bd/product/hand-sanitizer-500ml-zepto/,"Cleaning, Hand Soaps and Sanitizers, Personal Care","fixit.com.bd",550BDT,in stock,27-198--_15806,https://fixit.com.bd/cart/?add-to-cart=15806,"https://fixit.com.bd/wp-content/uploads/2020/03/hand_sanitizer_photo.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,550BDT,new,published,,
FIXIT-16010_12661,"Automatic Torque Wrench Set Tolsen Brand 16010","Features: 
 
  1/2' Drive Micrometer Adjustable Torque Wrench. 
  Fully adjustable from 2.9-21.4M.Kgs (KPS) or 28-210Nm. 
  Includes ½ inch 125mm extension bar. 
  Includes storage case. 
 
  
Specifications: 
 
  Brand: Tolsen 
  Model: 16010 
  Chrome Plated. 
  Over Length: 16.5 inch or 47 cm. 
  Range: 2.9-21.4 M.Kgs (28 - 210Nm) 
  Reversible ratchet head. 
  Wrench is tested to within +/-4% accuracy. 
  Knurled grip for secure handling.",https://fixit.com.bd/wp-content/uploads/2020/01/c38e6c56c6698f3439184fa2fb6fdb87f54395e9.jpg,https://fixit.com.bd/product/na-automatic-torque-wrench-set-tolsen-brand-16010/,"Hand Tools, Tools and Hardware, Wrenches","fixit.com.bd",2900BDT,in stock,FIXIT-16010_12661,https://fixit.com.bd/cart/?add-to-cart=12661,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2650BDT,new,published,,
18-407_12534,"200mm- 8' Straight Pruning Shear Tolsen Brand 31019","Features: 
Use in gardening, but also allows for cutting plastic, PVC, wood, cardboard, etc 
 
Scissors approximate length: 200 mm 
 
Steel body with PVC coated handle and black rubber for maximum grip 
 
Spring automatically opens the scissors. 
 
  
Specification: 
 
  Brand: Tolsen 
  Model: 31019 
  Size: 200mm, 8'",https://fixit.com.bd/wp-content/uploads/2020/01/568795d7d23a0142ebb3b33e310e26851c29d9e1.jpg,https://fixit.com.bd/product/200mm-8-straight-pruning-shear-tolsen-brand-31019/,"Garden Tools, Lawn and Garden, Pruning Tools","fixit.com.bd",334BDT,in stock,18-407_12534,https://fixit.com.bd/cart/?add-to-cart=12534,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,334BDT,new,published,,
fixit-79501_9699,"500W 220-240V 50/60Hz 0-2900rpm Hammer Drill Machine Tolsen Brand 79501","Feature: 
 
  Soft rubber grip holding handle. 
  With drill / hammer switch 
  Easy to use. 
 
  
 
  Model: 79501 
  Power : 500W 
  Rated Voltage: 220-240V 
  Frequency: 50/60Hz 
  No load speed: 0-2900rpm 
  With drill / hammer switch 
  Impact frequency: 0-46400 bpm 
  Chuck: 13mm 
  Max in steel: 13mm 
  Max in concrete: 13mm 
  Max in wood: 25mm",https://fixit.com.bd/wp-content/uploads/2019/12/79501.jpg,https://fixit.com.bd/product/500w-220-240v-50-60hz-0-2900rpm-hammer-drill-machine-tolsen-brand-79501/,"Drill Machine, Power Tools, Tools and Hardware","fixit.com.bd",2400BDT,in stock,fixit-79501_9699,https://fixit.com.bd/cart/?add-to-cart=9699,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2400BDT,new,published,,
fixit-79502_9700,"710W 220-240V 50/60Hz 0-2900rpm Hammer Drill Machine Tolsen Brand 79502","Feature: 
 
  Soft rubber grip holding handle. 
  With drill / hammer switch 
  Easy to use. 
 
  
 
  Model: 79502 
  Power : 710W 
  Rated Voltage: 220-240V 
  Frequency: 50/60Hz 
  No load speed: 0-2900 rpm 
  With drill / hammer switch 
  Impact frequency: 0-46400 bpm 
  Chuck: 13mm 
  Max in steel: 13mm 
  Max in concrete: 13mm 
  Max in wood: 25mm",https://fixit.com.bd/wp-content/uploads/2019/12/79501.jpg,https://fixit.com.bd/product/710w-220-240v-50-60hz-0-2900rpm-hammer-drill-machine-tolsen-brand-79502/,"Drill Machine, Power Tools, Tools and Hardware","fixit.com.bd",2580BDT,in stock,fixit-79502_9700,https://fixit.com.bd/cart/?add-to-cart=9700,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2580BDT,new,published,,
16-991_13901,"6 Inch Spring Clamp Tolsen Brand 10199","Features: 
 
  6 inch long spring nylon-fiberglass clamp 
  Made of strong and rugged type of plastic 
  Movable grip pads for maximum flexibility and tension 
  Tempered steel spring applies consistent pressure 
  Provides instant holding power and is easy to re position during assembly, fastening, and gluing work. 
 
  
Specifications: 
 
  Brand: Tolsen 
  Model: 10199 
  Clamp size: 6 inch or 150mm 
  Maximum opening at jaws 
  Weight: 4oz or 11.2g.",https://fixit.com.bd/wp-content/uploads/2020/01/10198.jpg,https://fixit.com.bd/product/6-inch-spring-clamp-tolsen-brand-10199/,"Clamps and Vises, Hand Tools, Tools and Hardware","fixit.com.bd",115BDT,in stock,16-991_13901,https://fixit.com.bd/cart/?add-to-cart=13901,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,115BDT,new,published,,
FIXIT-15076_12570,"8Pcs Double Open End Spanners Set  6X7- 8X9- 10X11- 12X13-14X15- 16X17- 18X19- 20x22mm  Tolsen Brand 15076","Application: 
8 Pieces Double Open End Spanners Set, as indicated, is a set of, 
 
12 different pieces of open end spanners designed to undertake any type of mechanical work. 
 
Related to domestic or commercial purposes. 
 
All the spanners are chrome plated and finished with satin, 
 
For more convenience, all the spanners are neatly placed in a pouch. 
 
This pouch can easily be folded for carrying and storage purposes. 
 
  
 
  
Specification: 
 
  Model: 15076 
  Size : 6×7, 8×9, 10×11, 12×13,14×15, 16×17, 18×19, 20x22 mm. 
  CrV 
  Chrome plated, matte finish.",https://fixit.com.bd/wp-content/uploads/2020/01/d36567b79467c5d4e2cacf9d65986d8ee016c30f.jpg,https://fixit.com.bd/product/6x7-8x9-10x11-12x13-14x15-16x17-18x19-20x22mm-8pcs-double-open-end-spanners-set-tolsen-brand-15076/,"Hand Tools, Spanners and Wrenches, Tools and Hardware","fixit.com.bd",1523BDT,in stock,FIXIT-15076_12570,https://fixit.com.bd/cart/?add-to-cart=12570,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1523BDT,new,published,,
FIXIT-75680_12598,"12Pcs Carbide Router Bits Set Tolsen Brand 75680","Features: 
 
  Resist torsion and strong 
  Bits can be re-sharpened, 
  Sealed bearings for smooth cutting. 
  Suitable for chipboard,  hardwood & softwood. 
  All heat-treated blade, with high concentrically. 
 
  
Content specifications: 
 
  2pcs bottom cleaning bit 8, 16mmm 
  1pc core box bit R6mm 
  1pc 60 degree V grooving bit 15mm 
  1pc dovetail bit 16mm 
  1pc flush trim bit 19mm 
  1pc 45 degree chamfer bit 27mm 
  2pcs round over bit R6, R10mm 
  2pcs cove bit R6, R10mm.",https://fixit.com.bd/wp-content/uploads/2020/01/373d996daa3e72b5b1a725db2b3a3a6ff8993a0c.jpg,https://fixit.com.bd/product/na-12pcs-carbide-router-bits-set-tolsen-brand-75680/,"Power Tool Accessories, Router Bits, Tools and Hardware","fixit.com.bd",1450BDT,in stock,FIXIT-75680_12598,https://fixit.com.bd/cart/?add-to-cart=12598,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1450BDT,new,published,,
FIXIT-38041_12519,"195mm Electrician's Knife Tolsen Brand 38041","Features: 
 
  Brand: Tolsen 
  Model: 38041 
  Size: 195mm 
  Stainless steel blade for extra durability and corrosion resistance. 
  Premium fine polished wooden handle. 
  3mm thick bent hawk bill blade. 
  Lock-back for better safety and storage. 
  Hand strap attachment bracket.",https://fixit.com.bd/wp-content/uploads/2020/01/a612078424c2c52d629fc371406c9ce0157de1e6.jpg,https://fixit.com.bd/product/195mm-electricians-knife-tolsen-brand-38041/,"Hand Tools, Knives and Blades, Tools and Hardware","fixit.com.bd",508BDT,in stock,FIXIT-38041_12519,https://fixit.com.bd/cart/?add-to-cart=12519,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,508BDT,new,published,,
FIXIT-33000_12544,"200mm- 8' Pvc Pipe Cutter Tolsen Brand 33000","Features: 
 
  Blade designed to cut various types of sizes. 
  Sharp drag blade. 
  Made to cut plumbing plastic pipes. 
  Finely polished yellow to increase aesthetic properties. 
  Smart handle ratcheting design. 
 
  
Specifications: 
 
  Brand: Tolsen 
  Model: 33000 
  Size: 200 mm 
  Blade Material: MN65 carbon steel 
  Body: aluminum alloy 
  Length: 200mm 
  Cutting diameter: 3-42mm 
  Weight: 9oz or 248g",https://fixit.com.bd/wp-content/uploads/2020/01/b255fd668630923b31707cb01226c32dd9e71eda.jpg,https://fixit.com.bd/product/200mm-8-pvc-pipe-cutter-tolsen-brand-33000/,"Pipe/Tube Cutting, Plumbing, Plumbing Tools","fixit.com.bd",508BDT,in stock,FIXIT-33000_12544,https://fixit.com.bd/cart/?add-to-cart=12544,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,508BDT,new,published,,
FIXIT-32046_12521,"3x100mm 6Pcs Needle Files Set Tolsen Brand 32046","Features: 
 
  Mini files set for model kit building and wood art. 
  Durable and strong design. 
  Comfortable rubberized grip. 
  Ultra-thin files for hard to get places and miniature work. 
 
  
Specifications: 
 
  Brand: Tolsen 
  Model: 32046 
  Material: metal, plastic rubberized handles. 
  Handle color: black and yellow. 
  Shaft diameter: 3mm. 
  Files length: 10cm or 4 Inch. 
  Length with handles: 15cm or 6 Inch. 
  Files inside this kit: flat, flat warding, square, triangular round and half round.",https://fixit.com.bd/wp-content/uploads/2020/01/f37090a566ddb28d6b983389a996ec7f2d972280.jpg,https://fixit.com.bd/product/3x100mm-6pcs-needle-files-set-tolsen-brand-32046/,"Files, Hand Tools, Tools and Hardware","fixit.com.bd",276BDT,out of stock,FIXIT-32046_12521,https://fixit.com.bd/cart/?add-to-cart=12521,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,276BDT,new,published,,
FIXIT-20015_12524,"4Pcs Screwdriver Set Tolsen Brand 20015","Features: 
 
  Brand: Tolsen 
  Model: 20015, 
 
 
  High quality screwdriver set. 
  Manufactured from the chromium steel. 
  Features bi-color comfortable grip. 
  Black finish magnetic tip. 
 
  
Box Contains: 
 
  1 x Tolsen Screwdriver 4.0×100 
  1 x Tolsen Screwdriver 6.5×150 
  1 x Tolsen Screwdriver PH1x100 
  1 x Tolsen Screwdriver PH2x150",https://fixit.com.bd/wp-content/uploads/2020/01/a70d95bff01b25c8cf705681bbbb8caf1be97b7e.jpg,https://fixit.com.bd/product/4pcs-screwdriver-set-tolsen-brand-20015/,"Hand Tools, Screwdrivers, Tools and Hardware","fixit.com.bd",435BDT,in stock,FIXIT-20015_12524,https://fixit.com.bd/cart/?add-to-cart=12524,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,435BDT,new,published,,
FIXIT-20014_12525,"5.5X100- 6.5X150;PH1x100- PH2x150;PZ1x100- PZ2x150 6Pcs Screwdrivers Set Tolsen Brand 20014","Features: 
 
  Made of chrome vanadium. 
  PVC plastic rubberized handle for better grip. 
  Each screwdriver is magnetized to pick up screws. 
  Most common sizes two flat, two Phillips and two overdrive screwdrivers. 
 
  
Specifications: 
 
  Brand: Tolsen 
  Model: 20014 
  Screwdriver types: FL5.5×100, FL6.5×150, PH1x100, PH2x150, PZ1x100, PZ2x150 
  Made of chrome vanadium and PVC. 
  Magnetized driver tips. 
  Gross kit weight: 1.5lb or 600g",https://fixit.com.bd/wp-content/uploads/2020/01/decb92a7f881546900c236f5e2bf558d524fe0e7.jpg,https://fixit.com.bd/product/5-5x100-6-5x150ph1x100-ph2x150pz1x100-pz2x150-6pcs-screwdrivers-set-tolsen-brand-20014/,"Hand Tools, Screwdrivers, Tools and Hardware","fixit.com.bd",580BDT,in stock,FIXIT-20014_12525,https://fixit.com.bd/cart/?add-to-cart=12525,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,580BDT,new,published,,
FIXIT-30007_12527,"BLADE 61X19 mm Utility Knife Tolsen Brand 30007","Features: 
 
  Brand: Tolsen 
  Model: 30007 
  Size: 61mm × 19 mm 
  Single action operation. 
  Quick blade change. 
  Folds easy to a compact size with easy open/close. 
  Heavy duty, aluminum handle with belt clip and molded grip for comfort during use. 
  Single action operation for quick blade change.",https://fixit.com.bd/wp-content/uploads/2020/01/0a8716c20d1c3290bacb9de2126c88f1e4710830.jpg,https://fixit.com.bd/product/blade-61x19-mm-utility-knife-tolsen-brand-30007/,"Hand Tools, Knives and Blades, Tools and Hardware","fixit.com.bd",334BDT,in stock,FIXIT-30007_12527,https://fixit.com.bd/cart/?add-to-cart=12527,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,334BDT,new,published,,
FIXIT-20040_12643,"14 In 1 Ratchet Screwdriver Tolsen Brand 20040","Feature & Benefit: 
 
  Screwdrivers with interchangeable handle, with ratchet function. 
  The ratchet makes it easier to screw, without having to remove the screwdriver at each turn. 
  Two parts are supplied: the handle and the tips. 
  The tips are interchangeable, so a single handle is used for all rods, occupying less space. Rubber handle, ergonomic and anti-slip. 
  Metal tips made of chrome-vanadium alloy. 
  Magnetic tip that allows the attraction of the screws and metal parts. 
  The tips are stored inside the handle. 
  Robust tools from the Tolsen brand, manufacturer of quality professional tools. 
 
  
Specification: 
 
  BRAND: TOLSEN 
  Model: 20040. 
  1pc ratchet screwdriver. 
  1pc bits holder 60mm. 
  12pcs bits (6.35x25mm). 
  SL: 3, 4, 5, 6mm. 
  PH: PH0, PH1, PH2, PH3 
  TX: T10, T15, T20, T25",https://fixit.com.bd/wp-content/uploads/2020/01/702c8459d0bac73f73ff135a0524fb9d2609e8c5.jpg,https://fixit.com.bd/product/14-in-1-ratchet-screwdriver-tolsen-brand-20040/,"Hand Tools, Screwdrivers, Tools and Hardware","fixit.com.bd",522BDT,out of stock,FIXIT-20040_12643,https://fixit.com.bd/cart/?add-to-cart=12643,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,522BDT,new,published,,
FIXIT-30011_12647,"BLADE 18X100 mm 10Pcs Blade Set Tolsen Brand 30011","Features: 
 
  Size: 18x100mm to fit most types of standard knifes 
  Each blade is made of eight sharp segments with brake away line. 
  Blades are made of heavy duty tool quality steel. 
  Pack of 40 blades includes plastic holder for easy safe storage. 
  Very sharp edge for accurate cutting results. 
 
  
Specifications: 
 
  Brand: Tolsen 
  Model: 30011 
  Blade size: 18x100mm 
  Package quantity: 40 blades.",https://fixit.com.bd/wp-content/uploads/2020/01/be5c36a0a0082bd2731bb4fb95690725b0adb6a8.jpg,https://fixit.com.bd/product/blade-18x100-mm-10pcs-blade-set-tolsen-brand-30011/,"Hand Tools, Knives and Blades, Tools and Hardware","fixit.com.bd",58BDT,in stock,FIXIT-30011_12647,https://fixit.com.bd/cart/?add-to-cart=12647,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,58BDT,new,published,,
FIXIT-30022_12648,"250mm- 10' Aviation Snips (Straight) Tolsen Brand 30022","Features: 
 
  Multi-purpose snips with compound cutting leverage. 
  Great for cutting sheet metal, vinyl, plastic, rubber, and many other applications. 
  Compound cutting action with textured grips and close latch. 
  Grips provide superior comfort and resists twisting. 
  Straight cutting snips cut in a straight line and wide curves. 
 
  
Specifications: 
 
  Brand: Tolsen 
  Model: 30022. 
  Direction type: straight. 
  Blade made of: Cr-Mo steel. 
  Length: 10inch or 250mm. 
  Blade cutting edge length: 1.5inch or 38mm. 
  Blade edge length: 1.75in or 44mm. 
  Weight: 14oz or 399g.",https://fixit.com.bd/wp-content/uploads/2020/01/df2d764d6d1c0b50b73fe4b896152af30e86fe0f.jpg,https://fixit.com.bd/product/250mm-10-aviation-snips-straight-tolsen-brand-30022/,"Cutters, Hand Tools, Tools and Hardware","fixit.com.bd",464BDT,in stock,FIXIT-30022_12648,https://fixit.com.bd/cart/?add-to-cart=12648,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,464BDT,new,published,,
03-150_12651,"BLADE 61X19 mm 10Pcs Blade Set Tolsen Brand 30010","Features: 
Model:30010 
Blade Size: 61X19 mm 
 
10 pcs blade 
 
Material: SK5 
 
Replacement of blades for cutter. 
 
Pack of 10 SK5 blades of size 61x19 mm. 
 
Robust tools from the Tolsen brand, manufacturer of quality professional tools.",https://fixit.com.bd/wp-content/uploads/2020/01/cf845ba2824960c77ef9fc4c03b766a541f7dfb0.jpg,https://fixit.com.bd/product/blade-61x19-mm-10pcs-blade-set-tolsen-brand-30010/,"Hand Tools, Knives and Blades, Tools and Hardware","fixit.com.bd",174BDT,in stock,03-150_12651,https://fixit.com.bd/cart/?add-to-cart=12651,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,174BDT,new,published,,
FIXIT-20061_12624,"8Pcs Torx T-Handle Screwdrivers Set  T-10x75mm-T-15x75mm-T-20x100mm-T-25x100mm-T-30x150mm-T-40x150mm-T-45x200mm-T-50x200mm Tolsen Brand 20061","Features: 
 
  Hardened and tempered Chrome Vanadium steel shafts with a polished satin finish. 
  Tough, composite, comfort grip handle allows extra torque to be applied to the fixing. 
  Each handle incorporates a long TRX-Star and short security TRX-Star shaft with pin hole. 
  Sizes: T10, T15, T20, T25, T30, T40, T45, T50. 
 
  
Specifications: 
 
  Brand: Tolsen, 
  Model: 20061. 
   Comfortable grip. 
  Sizes and Length: 
  T-10x75mm 
  T-15x75mm 
  T-20x100mm 
  T-25x100mm 
  T-30x150mm 
  T-40x150mm 
  T-45x200mm.",https://fixit.com.bd/wp-content/uploads/2020/01/1175012b6e1a4c02fc8af1ead90310312f7e35ca.jpg,https://fixit.com.bd/product/t-10x75mm-t-15x75mm-t-20x100mm-t-25x100mm-t-30x150mm-t-40x150mm-t-45x200mm-t-50x200mm-8pcs-torx-t-handle-screwdrivers-set-tolsen-brand-20061/,"Hand Tools, Screwdrivers, Tools and Hardware","fixit.com.bd",943BDT,in stock,FIXIT-20061_12624,https://fixit.com.bd/cart/?add-to-cart=12624,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,943BDT,new,published,,
